path,file,column,min_1,min_diff_1,min_2,min_diff_1,min_3,max_1,max_diff_1,max_2,max_diff_1,max_3,avg,null
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg1.csv,TIME_UTC_hh:mm:ss,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg1.csv,EXPOCODE,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg2.csv,dfCO2_uatm,-999,969.48,-29.52,5.77,-23.75,17.36,0.07,17.29,0.09,17.2,-101.85,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg2.csv,JD_GMT,109.70072,0.00088,109.7016,0.00088,109.70248,126.99928,0.00155,126.99773,,,119.0135,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg2.csv,WOCE_QC_FLAG,2,1,3,,,3,1,2,,,2,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg2.csv,PRES_ATM@SSP_hPa,1008.6,0.07,1008.67,0.03,1008.7,1021.27,0.01,1021.26,0.01,1021.25,1015.53,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg2.csv,SST_C,15.34,0.01,15.35,0.03,15.38,26.99,0.22,26.77,0.01,26.76,24.95,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg2.csv,xCO2_ATM_ppm,-999,1389.501,390.501,0.02,390.521,541.526,35.106,506.42,0.04,506.38,-861.449,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg2.csv,fCO2_ATM_interpolated_uatm,-999,1375.55,376.55,0.03,376.58,384.4,0.75,383.65,0.29,383.36,243.7,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg2.csv,Cruise_ID,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg2.csv,xCO2_ATM_interpolated_ppm,-999,1389.57,390.57,0.01,390.58,395.28,0.02,395.26,0.01,395.25,254.66,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg2.csv,LAT_dec_degree,19.203,0.003,19.206,0.003,19.209,27.515,0.001,27.514,0.001,27.513,25.186,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg2.csv,TEMP_EQU_C,-999,1021.92,22.92,0.01,22.93,26.99,0.22,26.77,0.01,26.76,-76.05,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg2.csv,LONG_dec_degree,-96.513,0.001,-96.512,0.001,-96.511,-86.978,0.001,-86.979,0.001,-86.98,-93.021,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg2.csv,QC_SUBFLAG,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg2.csv,xCO2_EQU_ppm,-999,1363.399,364.399,3.436,367.835,412.938,0.238,412.7,0.173,412.527,252.179,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg2.csv,SAL_permil,33.14,1.047,34.187,0.007,34.194,36.305,0.045,36.26,0.006,36.254,35.956,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg2.csv,fCO2_SW@SST_uatm,-999,1353.88,354.88,1.76,356.64,399.2,0.09,399.11,0.13,398.98,240.7,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg2.csv,PRES_EQU_hPa,1001.83,0.69,1002.52,0.84,1003.36,1021.92,0.44,1021.48,0.15,1021.33,1014.32,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg2.csv,DATE_UTC_ddmmyyyy,1052009,1000000,2052009,1000000,3052009,30042009,1000000,29042009,22990000,6052009,17256729.5,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg2.csv,TIME_UTC_hh:mm:ss,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg2.csv,EXPOCODE,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg3.csv,dfCO2_uatm,-999,703.75,-295.25,0.47,-294.78,177.08,0.09,176.99,73.52,103.47,-85.86,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg3.csv,JD_GMT,133.00999,0.00089,133.01088,0.00088,133.01176,151.99925,0.00323,151.99602,,,142.94436,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg3.csv,WOCE_QC_FLAG,2,1,3,,,3,1,2,,,2,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg3.csv,PRES_ATM@SSP_hPa,1007.3,0.01,1007.31,0.01,1007.32,1020.26,0.01,1020.25,0.0251,1020.2249,1012.15,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg3.csv,DATE_UTC__mmddyyyy,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg3.csv,xCO2_ATM_ppm,-999,1379.697,380.697,0.041,380.738,530.87,25.223,505.647,22.371,483.276,-866.55,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg3.csv,fCO2_ATM_interpolated_uatm,-999,1365.62,366.62,0.02,366.64,387.01,0.06,386.95,0.06,386.89,245.51,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg3.csv,SST_C,16.26,0.01,16.27,0.01,16.28,32.17,2.45,29.72,0.12,29.6,26.94,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg3.csv,xCO2_ATM_interpolated_ppm,-999,1379.82,380.82,0.18,381,396.78,0.02,396.76,0.01,396.75,258.99,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg3.csv,LAT_dec_degree,23.989,0.001,23.99,0.001,23.991,30.368,0.136,30.232,0.004,30.228,26.939,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg3.csv,TEMP_EQU_C,-999,1015.98,16.98,0.07,17.05,32.17,2.75,29.42,0.02,29.4,-70.67,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg3.csv,LONG_dec_degree,-95.015,0.001,-95.014,0.001,-95.013,-83.489,0.001,-83.49,0.001,-83.491,-88.477,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg3.csv,xCO2_EQU_ppm,-999,1084.286,85.286,0.51,85.796,579.323,1.63,577.693,77.257,500.436,269.28,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg3.csv,fCO2_SW@EQU_T_uatm,-999,1080.72,81.72,0.54,82.26,555.9,3.98,551.92,57.46,494.46,254.7,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg3.csv,SAL_permil,9.964,0.442,10.406,0.187,10.593,35.927,0.027,35.9,0.002,35.898,33.14,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg3.csv,QC_SUBFLAG,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg3.csv,PRES_EQU_hPa,1001.35,0.35,1001.7,0.24,1001.94,1021.05,0.67,1020.38,0.02,1020.36,1010.84,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg3.csv,Cruise ID,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg3.csv,TIME_UTC_hh:mm:ss,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0902_leg3.csv,EXPOCODE,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg1.csv,dfCO2_uatm,-999,852.42,-146.58,0.5,-146.08,128.22,0.06,128.16,0.05,128.11,-133.29,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg1.csv,JD_GMT,162.06525,0.00088,162.06613,0.00088,162.06701,177.44498,0.00155,177.44343,,,170.34692,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg1.csv,WOCE_QC_FLAG,2,1,3,,,3,1,2,,,2.1,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg1.csv,PRES_ATM@SSP_hPa,1007.48,0.08,1007.56,0.01,1007.57,1017.42,0.03,1017.39,0.02,1017.37,1012.77,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg1.csv,DATE_UTC__mmddyyyy,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg1.csv,xCO2_ATM_ppm,-999,1386.699,387.699,0.179,387.878,409.555,13.622,395.933,1.706,394.227,-861.117,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg1.csv,fCO2_ATM_interpolated_uatm,-999,1368.13,369.13,0.01,369.14,376.68,0.03,376.65,0.02,376.63,138.39,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg1.csv,SST_C,20.15,0.01,20.16,0.01,20.17,31.39,0.14,31.25,0.09,31.16,29.21,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg1.csv,xCO2_ATM_interpolated_ppm,-999,1386.88,387.88,0.01,387.89,393.48,0.01,393.47,0.01,393.46,251.24,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg1.csv,LAT_dec_degree,24.1297,0.0003,24.13,0.0003,24.1303,30.1271,0.0032,30.1239,0.0019,30.122,27.0081,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg1.csv,TEMP_EQU_C,-999,1026.26,27.26,0.02,27.28,31.39,0.14,31.25,0.09,31.16,-72.88,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg1.csv,LONG_dec_degree,-88.513,0.0011,-88.5119,0.0103,-88.5016,-83.8837,0.0002,-83.8839,0.0002,-83.8841,-85.9645,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg1.csv,xCO2_EQU_ppm,-999,1156.401,157.401,0.741,158.142,523.369,0.03,523.339,0.22,523.119,284.384,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg1.csv,fCO2_SW@EQU_T_uatm,-999,1226.01,227.01,0.44,227.45,501.33,0.06,501.27,0.03,501.24,175.73,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg1.csv,SAL_permil,-999,1025.07,26.07,0.25,26.32,36.028,0.047,35.981,0.016,35.965,-46.594,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg1.csv,QC_SUBFLAG,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg1.csv,PRES_EQU_hPa,1006.13,0.1,1006.23,0.13,1006.36,1016.38,0.09,1016.29,0.1,1016.19,1011.43,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg1.csv,Cruise ID,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg1.csv,TIME_UTC_hh:mm:ss,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg1.csv,EXPOCODE,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg2.csv,dfCO2_uatm,-999,774.37,-224.63,3.91,-220.72,79.32,0.69,78.63,0.46,78.17,-118.56,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg2.csv,JD_GMT,182.60168,0.00155,182.60323,0.00155,182.60478,202.47069,0.00155,202.46914,,,192.57806,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg2.csv,WOCE_QC_FLAG,2,1,3,,,3,1,2,,,2,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg2.csv,PRES_ATM@SSP_hPa,1009.4,0.02,1009.42,0.09,1009.51,1020.9,0.01,1020.89,0.04,1020.85,1015.8,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg2.csv,DATE_UTC__mmddyyyy,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg2.csv,xCO2_ATM_ppm,-999,1368.717,369.717,0.03,369.747,444.939,11.342,433.597,4.31,429.287,-873.05,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg2.csv,fCO2_ATM_interpolated_uatm,-999,1356.68,357.68,0.04,357.72,378.1,0.07,378.03,0.07,377.96,215.4,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg2.csv,SST_C,25.91,0.02,25.93,0.02,25.95,32.17,0.04,32.13,0.02,32.11,29.95,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg2.csv,xCO2_ATM_interpolated_ppm,-999,1368.78,369.78,0.01,369.79,391.99,0.03,391.96,0.03,391.93,261.82,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg2.csv,LAT_dec_degree,25.7623,0.0019,25.7642,0.002,25.7662,30.127,0.0009,30.1261,0.0021,30.124,27.5932,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg2.csv,TEMP_EQU_C,-999,1025.05,26.05,0.03,26.08,32.17,0.04,32.13,0.02,32.11,-63.48,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg2.csv,LONG_dec_degree,-91.4471,0.0004,-91.4467,0.0009,-91.4458,-85.707,0.0013,-85.7083,0.0006,-85.7089,-88.2818,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg2.csv,xCO2_EQU_ppm,-999,1153.896,154.896,4.049,158.945,473.892,0.681,473.211,0.678,472.533,257.891,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg2.csv,fCO2_SW@EQU_T_uatm,-999,1147.4,148.4,3.92,152.32,452.08,0.31,451.77,0.7,451.07,211.12,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg2.csv,SAL_permil,-999,1020.253,21.253,0.022,21.275,35.973,0.025,35.948,0.005,35.943,4.744,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg2.csv,QC_SUBFLAG,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg2.csv,PRES_EQU_hPa,1007.47,0.54,1008.01,0.14,1008.15,1020.34,0.08,1020.26,0.18,1020.08,1014.43,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg2.csv,Cruise ID,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg2.csv,TIME_UTC_hh:mm:ss,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg2.csv,EXPOCODE,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg3.csv,dfCO2_uatm,-999,937.27,-61.73,2.37,-59.36,93.94,1.1,92.84,0.31,92.53,-54.92,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg3.csv,JD_GMT,208.96145,0.00088,208.96233,0.00088,208.96321,225.46454,0.00155,225.46299,,,219.23552,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg3.csv,WOCE_QC_FLAG,2,1,3,,,3,1,2,,,2.2,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg3.csv,PRES_ATM@SSP_hPa,1013.16,0.02,1013.18,0.04,1013.22,1020.52,0.03,1020.49,0.08,1020.41,1016.4,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg3.csv,DATE_UTC__mmddyyyy,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg3.csv,xCO2_ATM_ppm,-999,1383.762,384.762,0.089,384.851,401.361,0.621,400.74,4.175,396.565,-873.36,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg3.csv,fCO2_ATM_interpolated_uatm,-999,1367.21,368.21,0.04,368.25,379.54,0.01,379.53,0.01,379.52,237.29,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg3.csv,SST_C,28.65,0.01,28.66,0.01,28.67,32.15,0.02,32.13,0.03,32.1,30.58,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg3.csv,xCO2_ATM_interpolated_ppm,-999,1383.88,384.88,0.01,384.89,396.26,1.16,395.1,7.53,387.57,260.76,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg3.csv,LAT_dec_degree,25.7583,0.0001,25.7584,0.001,25.7594,30.1271,0.0026,30.1245,0.0651,30.0594,27.1362,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg3.csv,TEMP_EQU_C,-999,1027.65,28.65,0.01,28.66,32.15,0.02,32.13,0.03,32.1,-62.79,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg3.csv,LONG_dec_degree,-96.2028,0.0001,-96.2027,1.00E-04,-96.2026,-87.7005,0.0017,-87.7022,0.002,-87.7042,-92.5176,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg3.csv,xCO2_EQU_ppm,-999,1322.117,323.117,2.541,325.658,485.155,0.96,484.195,0.262,483.933,305.611,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg3.csv,fCO2_SW@EQU_T_uatm,-999,1307.52,308.52,2.31,310.83,462.68,1.23,461.45,0.3,461.15,279.4,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg3.csv,SAL_permil,-999,1026.117,27.117,0.027,27.144,36.516,0.025,36.491,0.001,36.49,27.835,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg3.csv,QC_SUBFLAG,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg3.csv,PRES_EQU_hPa,1011.91,0.01,1011.92,0.02,1011.94,1019.26,0.02,1019.24,0.1,1019.14,1015.12,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg3.csv,Cruise ID,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg3.csv,TIME_UTC_hh:mm:ss,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0903_leg3.csv,EXPOCODE,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg1.csv,dfCO2_uatm,-999,911.31,-87.69,0.35,-87.34,416.35,9.59,406.76,1.1,405.66,-74.88,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg1.csv,JD_GMT,242.76428,0.00089,242.76517,0.00088,242.76605,253.74177,0.00154,253.74023,,,248.24275,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg1.csv,WOCE_QC_FLAG,2,1,3,,,3,1,2,,,2.4,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg1.csv,PRES_ATM@SSP_hPa,1011.45,0.07,1011.52,0.01,1011.53,1019.85,0.16,1019.69,0.02,1019.67,1015.1,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg1.csv,DATE_UTC__mmddyyyy,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg1.csv,xCO2_ATM_ppm,-999,1360.486,361.486,0.09,361.576,405.965,1.537,404.428,1.049,403.379,-873.426,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg1.csv,fCO2_ATM_interpolated_uatm,-999,1346.44,347.44,0.07,347.51,387.11,0.02,387.09,0.06,387.03,214.39,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg1.csv,SST_C,28.08,0.01,28.09,0.02,28.11,30.54,0.01,30.53,0.02,30.51,29.45,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg1.csv,xCO2_ATM_interpolated_ppm,-999,1360.83,361.83,0.04,361.87,402.47,0.03,402.44,0.5,401.94,256.2,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg1.csv,LAT_dec_degree,25.9961,0.0004,25.9965,0.0011,25.9976,30.3294,0.0008,30.3286,0.0008,30.3278,28.8091,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg1.csv,TEMP_EQU_C,-999,1027.08,28.08,0.01,28.09,30.51,0.01,30.5,0.01,30.49,-64.08,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg1.csv,LONG_dec_degree,-97.2002,0.0002,-97.2,0.0004,-97.1996,-83.0306,1.00E-04,-83.0307,0.0002,-83.0309,-89.2564,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg1.csv,xCO2_EQU_ppm,-999,1291.274,292.274,0.5,292.774,802.461,10.369,792.092,0.519,791.573,296.297,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg1.csv,fCO2_SW@EQU_T_uatm,-999,1278.86,279.86,0.35,280.21,768.73,9.56,759.17,1.02,758.15,250.7,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg1.csv,SAL_permil,-999,1018.255,19.255,0.289,19.544,36.554,0.024,36.53,0.01,36.52,10.046,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg1.csv,QC_SUBFLAG,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg1.csv,PRES_EQU_hPa,1009.09,0.4,1009.49,0.33,1009.82,1019.06,0.11,1018.95,0.08,1018.87,1013.92,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg1.csv,Cruise ID,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg1.csv,TIME_UTC_hh:mm:ss,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg1.csv,EXPOCODE,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg2.csv,dfCO2_uatm,-999,973.23,-25.77,3,-22.77,102.01,0.68,101.33,0.78,100.55,-110.77,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg2.csv,JD_GMT,258.98137,0.00088,258.98225,0.00087,258.98312,273.47024,0.00324,273.467,,,266.20475,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg2.csv,WOCE_QC_FLAG,2,1,3,,,3,1,2,,,2.1,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg2.csv,PRES_ATM@SSP_hPa,1008.68,0.04,1008.72,0.01,1008.73,1016.56,0.01,1016.55,0.03,1016.52,1013.58,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg2.csv,DATE_UTC__mmddyyyy,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg2.csv,xCO2_ATM_ppm,-999,1375.574,376.574,0.1,376.674,471.825,0.911,470.914,21.44,449.474,-856.743,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg2.csv,fCO2_ATM_interpolated_uatm,-999,1363.5,364.5,0.03,364.53,376.35,0.09,376.26,0.09,376.17,181.44,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg2.csv,SST_C,17.43,0.01,17.44,0.21,17.65,31.11,0.04,31.07,0.03,31.04,29.81,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg2.csv,xCO2_ATM_interpolated_ppm,-999,1375.79,376.79,0.03,376.82,392.2,0.03,392.17,0.03,392.14,241.9,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg2.csv,LAT_dec_degree,24.3546,0.0003,24.3549,0.0003,24.3552,30.1281,0.0082,30.1199,0.0727,30.0472,26.2286,0
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg2.csv,TEMP_EQU_C,-999,1026.58,27.58,0.28,27.86,31.11,0.04,31.07,0.03,31.04,-75.82,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/Gordon_Gunter/2009/,gu0904_leg2.csv,LONG_dec_degree,-88.4915,0.0026,-88.4889,0.046,-88.4429,-81.7983,0.0004,-81.7987,0.0065,-81.8052,-84.1443,0
